ts,trade_id,security_id,delta_shares,fill_price
2025-08-21,20250805_891836652_923177940_2042,891836652,-341,111.1150
2025-08-21,20250805_891836652_923177940_2042,923177940,400,94.4370
2025-08-21,20250821_397186701_905579918_3036,397186701,364,95.3428
2025-08-21,20250821_397186701_905579918_3036,905579918,-330,105.0391
2025-08-21,20250812_181342856_013892639_2590,181342856,-479,95.0494
2025-08-21,20250812_181342856_013892639_2590,013892639,416,109.5172
2025-08-21,20250821_861043205_088944878_2719,861043205,437,95.0809
2025-08-21,20250821_861043205_088944878_2719,088944878,-375,110.6861
2025-08-22,20250814_761448361_893931994_8780,761448361,-332,110.7335
2025-08-22,20250814_761448361_893931994_8780,893931994,368,100.0383
2025-08-22,20250822_658225871_419505214_4972,658225871,529,100.3237
2025-08-22,20250822_658225871_419505214_4972,419505214,-494,107.2806
2025-08-22,20250822_901649071_846198988_3295,901649071,532,98.1905
2025-08-22,20250822_901649071_846198988_3295,846198988,-515,101.4988
2025-08-22,20250817_646308392_610415586_4982,646308392,-275,109.3552
2025-08-22,20250817_646308392_610415586_4982,610415586,283,106.7328
2025-08-22,20250809_683156836_428134255_1390,683156836,-571,99.7717
2025-08-22,20250809_683156836_428134255_1390,428134255,546,104.0940
2025-08-22,20250822_375560233_653116343_7386,375560233,339,110.6634
2025-08-22,20250822_375560233_653116343_7386,653116343,-346,108.3803
2025-08-23,20250814_146801753_250745536_3526,146801753,-418,106.3690
2025-08-23,20250814_146801753_250745536_3526,250745536,467,95.2090
2025-08-23,20250823_046436330_783689405_1259,046436330,589,93.9876
2025-08-23,20250823_046436330_783689405_1259,783689405,-526,105.1431
2025-08-23,20250817_524653790_919426295_7563,524653790,-704,96.8661
2025-08-23,20250817_524653790_919426295_7563,919426295,707,96.4935
2025-08-23,20250823_750434532_331623098_3916,750434532,426,93.3279
2025-08-23,20250823_750434532_331623098_3916,331623098,-356,111.7742
2025-08-23,20250817_719972248_675679216_0666,719972248,-666,95.0499
2025-08-23,20250817_719972248_675679216_0666,675679216,663,95.5964
2025-08-24,20250811_416300334_271751360_0047,416300334,-453,105.8881
2025-08-24,20250811_416300334_271751360_0047,271751360,441,108.9255
2025-08-24,20250824_066178619_494981171_3606,066178619,484,93.5867
2025-08-24,20250824_066178619_494981171_3606,494981171,-409,110.9038
2025-08-25,20250825_196667504_733557002_2829,196667504,506,102.8764
2025-08-25,20250825_196667504_733557002_2829,733557002,-496,104.9571
2025-08-25,20250808_597717368_912085920_6380,597717368,-634,103.3005
2025-08-25,20250808_597717368_912085920_6380,912085920,658,99.6012
2025-08-26,20250812_450106962_844605184_3123,450106962,-531,108.5279
2025-08-26,20250812_450106962_844605184_3123,844605184,593,96.9727
2025-08-26,20250806_955620103_652679890_9465,955620103,-604,106.4823
2025-08-26,20250806_955620103_652679890_9465,652679890,569,112.7321
2025-08-27,20250827_191987998_830235629_2298,191987998,474,101.3725
2025-08-27,20250827_191987998_830235629_2298,830235629,-509,94.3874
2025-08-27,20250827_051929549_967181685_4791,051929549,440,103.9592
2025-08-27,20250827_051929549_967181685_4791,967181685,-462,99.0516
2025-08-27,20250827_648775760_149366888_5304,648775760,598,98.4211
2025-08-27,20250827_648775760_149366888_5304,149366888,-608,96.6929
2025-08-27,20250818_990638691_029915786_2229,990638691,-404,100.5429
2025-08-27,20250818_990638691_029915786_2229,029915786,379,107.2333
2025-08-27,20250827_336836298_177195771_7304,336836298,549,100.2895
2025-08-27,20250827_336836298_177195771_7304,177195771,-568,96.9134
2025-08-27,20250827_666440505_210817880_9765,666440505,480,105.7695
2025-08-27,20250827_666440505_210817880_9765,210817880,-454,111.7857
2025-08-27,20250813_468537478_351822753_0718,468537478,-425,95.6728
2025-08-27,20250813_468537478_351822753_0718,351822753,402,101.3533
2025-08-28,20250828_045227746_147727879_2066,045227746,673,101.5990
2025-08-28,20250828_045227746_147727879_2066,147727879,-603,113.4194
2025-08-28,20250818_867778627_018646815_9238,867778627,-655,101.4172
2025-08-28,20250818_867778627_018646815_9238,018646815,664,99.8792
2025-08-28,20250828_077096602_402274817_0511,077096602,286,108.9792
2025-08-28,20250828_077096602_402274817_0511,402274817,-299,104.2203
2025-08-29,20250817_419844616_735108906_4139,419844616,-556,100.7314
2025-08-29,20250817_419844616_735108906_4139,735108906,507,110.4370
2025-08-30,20250830_591697739_955944877_5199,591697739,407,105.8949
2025-08-30,20250830_591697739_955944877_5199,955944877,-441,97.6251
2025-08-30,20250820_108727653_634681143_6772,108727653,-559,108.1471
2025-08-30,20250820_108727653_634681143_6772,634681143,590,102.4213
2025-08-30,20250815_741741666_515261741_2189,741741666,-386,106.3418
2025-08-30,20250815_741741666_515261741_2189,515261741,368,111.5143
2025-08-31,20250831_802486264_560378639_8361,802486264,565,96.0753
2025-08-31,20250831_802486264_560378639_8361,560378639,-541,100.4512
2025-08-31,20250831_545636150_877304424_7708,545636150,517,100.3779
2025-08-31,20250831_545636150_877304424_7708,877304424,-467,110.9731
2025-08-31,20250818_967512170_835139635_7165,967512170,-446,91.6553
2025-08-31,20250818_967512170_835139635_7165,835139635,438,93.2487
2025-08-31,20250831_231433408_530106996_4385,231433408,418,109.9197
2025-08-31,20250831_231433408_530106996_4385,530106996,-486,94.4874
2025-08-31,20250820_436234563_807126681_0477,436234563,-365,108.3314
2025-08-31,20250820_436234563_807126681_0477,807126681,421,93.5063
2025-08-31,20250822_375560233_653116343_7386,375560233,-339,110.5241
2025-08-31,20250822_375560233_653116343_7386,653116343,346,108.3148
2025-09-01,20250827_051929549_967181685_4791,051929549,-440,103.8672
2025-09-01,20250827_051929549_967181685_4791,967181685,462,99.0208
2025-09-01,20250901_456442497_687413037_6680,456442497,610,94.0125
2025-09-01,20250901_456442497_687413037_6680,687413037,-551,104.1327
2025-09-02,20250902_246308127_319859743_1829,246308127,374,97.1864
2025-09-02,20250902_246308127_319859743_1829,319859743,-355,102.2728
2025-09-02,20250902_360141105_636767862_3000,360141105,602,109.5039
2025-09-02,20250902_360141105_636767862_3000,636767862,-678,97.2468
2025-09-02,20250902_262967249_711762522_1425,262967249,461,98.2111
2025-09-02,20250902_262967249_711762522_1425,711762522,-435,103.9879
2025-09-03,20250817_616007772_316582545_7562,616007772,-331,100.3390
2025-09-03,20250817_616007772_316582545_7562,316582545,346,96.2724
2025-09-03,20250903_758825163_663773658_3892,758825163,376,100.9958
2025-09-03,20250903_758825163_663773658_3892,663773658,-409,92.7408
2025-09-03,20250903_784449892_280862559_0061,784449892,364,100.1975
2025-09-03,20250903_784449892_280862559_0061,280862559,-341,106.7168
2025-09-04,20250821_397186701_905579918_3036,397186701,-364,95.1106
2025-09-04,20250821_397186701_905579918_3036,905579918,330,104.8152
2025-09-04,20250827_666440505_210817880_9765,666440505,-480,105.7678
2025-09-04,20250827_666440505_210817880_9765,210817880,454,111.6707
2025-09-04,20250904_895369735_772693993_7066,895369735,661,99.7489
2025-09-04,20250904_895369735_772693993_7066,772693993,-698,94.5173
2025-09-04,20250904_558845848_562474270_9181,558845848,306,110.0453
2025-09-04,20250904_558845848_562474270_9181,562474270,-331,101.7512
2025-09-05,20250818_490446490_489457459_4395,490446490,-582,109.5284
2025-09-05,20250818_490446490_489457459_4395,489457459,640,99.0030
2025-09-05,20250905_512352206_831876960_6008,512352206,641,95.3227
2025-09-05,20250905_512352206_831876960_6008,831876960,-550,111.1137
2025-09-05,20250824_066178619_494981171_3606,066178619,-484,93.4139
2025-09-05,20250824_066178619_494981171_3606,494981171,409,110.7799
2025-09-06,20250906_991628909_465110621_4867,991628909,424,109.3553
2025-09-06,20250906_991628909_465110621_4867,465110621,-415,111.7546
2025-09-06,20250906_191072784_544728808_5442,191072784,556,97.6089
2025-09-06,20250906_191072784_544728808_5442,544728808,-550,98.7524
2025-09-06,20250820_674827053_128962316_1466,674827053,-589,106.8738
2025-09-06,20250820_674827053_128962316_1466,128962316,667,94.4548
2025-09-06,20250906_049902298_058134266_5808,049902298,565,109.3877
2025-09-06,20250906_049902298_058134266_5808,058134266,-558,110.8677
2025-09-07,20250827_191987998_830235629_2298,191987998,-474,101.3954
2025-09-07,20250827_191987998_830235629_2298,830235629,509,94.5690
2025-09-07,20250831_545636150_877304424_7708,545636150,-517,100.4234
2025-09-07,20250831_545636150_877304424_7708,877304424,467,111.0555
2025-09-07,20250907_428444873_458190187_2452,428444873,493,103.9525
2025-09-07,20250907_428444873_458190187_2452,458190187,-533,96.1940
2025-09-07,20250907_041666571_926441226_7443,041666571,543,98.6682
2025-09-07,20250907_041666571_926441226_7443,926441226,-565,94.7427
2025-09-07,20250907_308760201_631046505_3369,308760201,644,104.4618
2025-09-07,20250907_308760201_631046505_3369,631046505,-697,96.6054
2025-09-07,20250823_750434532_331623098_3916,750434532,-426,93.1683
2025-09-07,20250823_750434532_331623098_3916,331623098,356,112.1034
2025-09-07,20250907_864080448_298026219_3667,864080448,492,110.5616
2025-09-07,20250907_864080448_298026219_3667,298026219,-547,99.6104
2025-09-08,20250908_393683388_953750073_2628,393683388,408,104.8093
2025-09-08,20250908_393683388_953750073_2628,953750073,-439,97.4333
2025-09-09,20250825_196667504_733557002_2829,196667504,-506,102.6407
2025-09-09,20250825_196667504_733557002_2829,733557002,496,104.8351
2025-09-09,20250823_046436330_783689405_1259,046436330,-589,93.6179
2025-09-09,20250823_046436330_783689405_1259,783689405,526,105.2227
2025-09-09,20250822_658225871_419505214_4972,658225871,-529,100.3441
2025-09-09,20250822_658225871_419505214_4972,419505214,494,107.5192
2025-09-09,20250822_901649071_846198988_3295,901649071,-532,98.0058
2025-09-09,20250822_901649071_846198988_3295,846198988,515,101.1631
2025-09-09,20250821_861043205_088944878_2719,861043205,-437,94.9980
2025-09-09,20250821_861043205_088944878_2719,088944878,375,110.5848
2025-09-09,20250902_262967249_711762522_1425,262967249,-461,97.9634
2025-09-09,20250902_262967249_711762522_1425,711762522,435,104.0480
2025-09-10,20250828_077096602_402274817_0511,077096602,-286,108.7222
2025-09-10,20250828_077096602_402274817_0511,402274817,299,104.4043
2025-09-10,20250910_115351635_172747047_0769,115351635,565,105.2147
2025-09-10,20250910_115351635_172747047_0769,172747047,-594,100.0323
2025-09-11,20250828_045227746_147727879_2066,045227746,-673,101.4439
2025-09-11,20250828_045227746_147727879_2066,147727879,603,113.4927
2025-09-11,20250911_680862390_469059047_5882,680862390,602,93.9833
2025-09-11,20250911_680862390_469059047_5882,469059047,-587,96.4294
2025-09-12,20250831_802486264_560378639_8361,802486264,-565,96.1086
2025-09-12,20250831_802486264_560378639_8361,560378639,541,100.2604
2025-09-12,20250912_223430007_087096813_9468,223430007,555,97.5162
2025-09-12,20250912_223430007_087096813_9468,087096813,-535,101.0369
2025-09-12,20250912_934651281_376423598_4544,934651281,402,109.8676
2025-09-12,20250912_934651281_376423598_4544,376423598,-478,92.5232
2025-09-12,20250912_799779028_534346021_7802,799779028,340,110.5675
2025-09-12,20250912_799779028_534346021_7802,534346021,-401,93.7792
2025-09-12,20250912_051127721_538560397_8661,051127721,279,110.1502
2025-09-12,20250912_051127721_538560397_8661,538560397,-277,110.9497
2025-09-12,20250907_864080448_298026219_3667,864080448,-492,110.4869
2025-09-12,20250907_864080448_298026219_3667,298026219,547,99.6694
2025-09-13,20250913_808059437_489091096_6793,808059437,369,109.4914
2025-09-13,20250913_808059437_489091096_6793,489091096,-423,95.3344
2025-09-13,20250831_231433408_530106996_4385,231433408,-418,109.7394
2025-09-13,20250831_231433408_530106996_4385,530106996,486,94.7456
2025-09-14,20250906_191072784_544728808_5442,191072784,-556,97.5308
2025-09-14,20250906_191072784_544728808_5442,544728808,550,98.6679
2025-09-14,20250827_648775760_149366888_5304,648775760,-598,98.6895
2025-09-14,20250827_648775760_149366888_5304,149366888,608,96.6346
2025-09-14,20250914_813537454_957763063_1890,813537454,516,102.0811
2025-09-14,20250914_813537454_957763063_1890,957763063,-509,103.4541
2025-09-14,20250906_049902298_058134266_5808,049902298,-565,109.4566
2025-09-14,20250906_049902298_058134266_5808,058134266,558,111.0567
2025-09-15,20250906_991628909_465110621_4867,991628909,-424,109.4062
2025-09-15,20250906_991628909_465110621_4867,465110621,415,111.6993
2025-09-15,20250915_687303789_315986624_5259,687303789,322,103.8062
2025-09-15,20250915_687303789_315986624_5259,315986624,-336,99.5099
2025-09-15,20250915_811679801_485629513_7326,811679801,519,99.7289
2025-09-15,20250915_811679801_485629513_7326,485629513,-476,108.6385
2025-09-15,20250915_115823345_232116860_6968,115823345,647,106.4490
2025-09-15,20250915_115823345_232116860_6968,232116860,-731,94.1360
2025-09-15,20250915_587548095_933786876_4978,587548095,284,111.6744
2025-09-15,20250915_587548095_933786876_4978,933786876,-299,105.8990
2025-09-16,20250830_591697739_955944877_5199,591697739,-407,105.6278
2025-09-16,20250830_591697739_955944877_5199,955944877,441,97.7317
2025-09-16,20250916_149592723_882116761_4629,149592723,386,104.6803
2025-09-16,20250916_149592723_882116761_4629,882116761,-426,94.9042
2025-09-16,20250907_428444873_458190187_2452,428444873,-493,104.0926
2025-09-16,20250907_428444873_458190187_2452,458190187,533,96.2234
2025-09-16,20250827_336836298_177195771_7304,336836298,-549,100.4061
2025-09-16,20250827_336836298_177195771_7304,177195771,568,96.2988
2025-09-16,20250905_512352206_831876960_6008,512352206,-641,95.3649
2025-09-16,20250905_512352206_831876960_6008,831876960,550,111.4116
2025-09-16,20250901_456442497_687413037_6680,456442497,-610,94.1812
2025-09-16,20250901_456442497_687413037_6680,687413037,551,104.3536
2025-09-17,20250917_778851351_659338574_2467,778851351,545,91.8962
2025-09-17,20250917_778851351_659338574_2467,659338574,-480,104.3188
2025-09-17,20250917_431652707_781099880_3675,431652707,320,106.9762
2025-09-17,20250917_431652707_781099880_3675,781099880,-347,98.6625
2025-09-18,20250908_393683388_953750073_2628,393683388,-408,104.9360
2025-09-18,20250908_393683388_953750073_2628,953750073,439,97.5507
2025-09-19,20250902_360141105_636767862_3000,360141105,-602,109.2794
2025-09-19,20250902_360141105_636767862_3000,636767862,678,97.2131
2025-09-19,20250912_051127721_538560397_8661,051127721,-279,110.1207
2025-09-19,20250912_051127721_538560397_8661,538560397,277,110.8085
2025-09-19,20250904_558845848_562474270_9181,558845848,-306,109.7108
2025-09-19,20250904_558845848_562474270_9181,562474270,331,101.8624
2025-09-20,20250902_246308127_319859743_1829,246308127,-374,97.3852
2025-09-20,20250902_246308127_319859743_1829,319859743,355,102.4133
2025-09-20,20250911_680862390_469059047_5882,680862390,-602,94.1119
2025-09-20,20250911_680862390_469059047_5882,469059047,587,96.1723
2025-09-20,20250907_308760201_631046505_3369,308760201,-644,104.4102
2025-09-20,20250907_308760201_631046505_3369,631046505,697,96.7183
2025-09-21,20250921_641398196_757091730_4416,641398196,711,93.0173
2025-09-21,20250921_641398196_757091730_4416,757091730,-635,104.0708
2025-09-21,20250912_223430007_087096813_9468,223430007,-555,97.3769
2025-09-21,20250912_223430007_087096813_9468,087096813,535,101.1895
2025-09-21,20250921_159241640_503057115_9696,159241640,575,111.9407
2025-09-21,20250921_159241640_503057115_9696,503057115,-599,107.4375
2025-09-21,20250910_115351635_172747047_0769,115351635,-565,105.4610
2025-09-21,20250910_115351635_172747047_0769,172747047,594,99.7767
2025-09-22,20250903_758825163_663773658_3892,758825163,-376,101.3864
2025-09-22,20250903_758825163_663773658_3892,663773658,409,92.0786
2025-09-22,20250922_538312341_851736581_5821,538312341,436,99.3120
2025-09-22,20250922_538312341_851736581_5821,851736581,-455,95.1641
2025-09-22,20250904_895369735_772693993_7066,895369735,-661,99.3672
2025-09-22,20250904_895369735_772693993_7066,772693993,698,94.1373
2025-09-22,20250922_002133862_132870957_3161,002133862,293,108.1732
2025-09-22,20250922_002133862_132870957_3161,132870957,-332,95.2020
2025-09-23,20250923_210379843_930083708_0337,210379843,436,113.1127
2025-09-23,20250923_210379843_930083708_0337,930083708,-504,97.8504
2025-09-23,20250915_687303789_315986624_5259,687303789,-322,103.6731
2025-09-23,20250915_687303789_315986624_5259,315986624,336,99.2925
2025-09-23,20250923_978893931_687446267_6576,978893931,591,100.3108
2025-09-23,20250923_978893931_687446267_6576,687446267,-537,110.2840
2025-09-23,20250903_784449892_280862559_0061,784449892,-364,99.9416
2025-09-23,20250903_784449892_280862559_0061,280862559,341,106.0809
2025-09-23,20250923_212633229_570271159_5599,212633229,662,97.4881
2025-09-23,20250923_212633229_570271159_5599,570271159,-658,98.0038
2025-09-25,20250916_149592723_882116761_4629,149592723,-386,104.8057
2025-09-25,20250916_149592723_882116761_4629,882116761,426,94.7987
2025-09-25,20250925_719001940_551055937_0975,719001940,524,94.6569
2025-09-25,20250925_719001940_551055937_0975,551055937,-508,97.7194
2025-09-26,20250914_813537454_957763063_1890,813537454,-516,102.1436
2025-09-26,20250914_813537454_957763063_1890,957763063,509,103.1715
2025-09-27,20250907_041666571_926441226_7443,041666571,-543,98.7639
2025-09-27,20250907_041666571_926441226_7443,926441226,565,94.7311
2025-09-28,20250912_934651281_376423598_4544,934651281,-402,109.8302
2025-09-28,20250912_934651281_376423598_4544,376423598,478,92.1523
2025-09-28,20250928_157250824_174668074_7443,157250824,546,101.7354
2025-09-28,20250928_157250824_174668074_7443,174668074,-516,107.7860
2025-09-29,20250917_778851351_659338574_2467,778851351,-545,92.0271
2025-09-29,20250917_778851351_659338574_2467,659338574,480,104.1628
2025-09-29,20250929_253645471_822896874_3896,253645471,660,92.7613
2025-09-29,20250929_253645471_822896874_3896,822896874,-619,98.8388
2025-09-30,20250923_210379843_930083708_0337,210379843,-436,113.0579
2025-09-30,20250923_210379843_930083708_0337,930083708,504,97.9842
2025-09-30,20250915_115823345_232116860_6968,115823345,-647,106.3033
2025-09-30,20250915_115823345_232116860_6968,232116860,731,93.7262
2025-10-01,20250922_002133862_132870957_3161,002133862,-293,108.0880
2025-10-01,20250922_002133862_132870957_3161,132870957,332,95.1293
2025-10-02,20250912_799779028_534346021_7802,799779028,-340,110.7986
2025-10-02,20250912_799779028_534346021_7802,534346021,401,93.7478
2025-10-02,20250922_538312341_851736581_5821,538312341,-436,99.0510
2025-10-02,20250922_538312341_851736581_5821,851736581,455,95.1759
2025-10-02,20251002_005811776_607514168_2286,005811776,279,108.3019
2025-10-02,20251002_005811776_607514168_2286,607514168,-275,109.6507
2025-10-03,20251003_642607714_455835456_4097,642607714,598,94.7892
2025-10-03,20251003_642607714_455835456_4097,455835456,-543,104.4015
2025-10-03,20250913_808059437_489091096_6793,808059437,-369,109.3631
2025-10-03,20250913_808059437_489091096_6793,489091096,423,94.7157
2025-10-03,20250923_978893931_687446267_6576,978893931,-591,100.3608
2025-10-03,20250923_978893931_687446267_6576,687446267,537,110.3191
2025-10-03,20251003_346460499_017501206_9058,346460499,579,101.3077
2025-10-03,20251003_346460499_017501206_9058,017501206,-534,109.9791
2025-10-03,20250917_431652707_781099880_3675,431652707,-320,106.9820
2025-10-03,20250917_431652707_781099880_3675,781099880,347,98.6027
2025-10-05,20251005_112845460_918536797_4937,112845460,528,100.7004
2025-10-05,20251005_112845460_918536797_4937,918536797,-506,105.0801
2025-10-05,20250915_811679801_485629513_7326,811679801,-519,100.0064
2025-10-05,20250915_811679801_485629513_7326,485629513,476,108.1238
2025-10-05,20250921_641398196_757091730_4416,641398196,-711,93.0804
2025-10-05,20250921_641398196_757091730_4416,757091730,635,103.7784
2025-10-05,20251005_519909359_779291308_1600,519909359,347,104.3333
2025-10-05,20251005_519909359_779291308_1600,779291308,-356,101.7291
2025-10-05,20250915_587548095_933786876_4978,587548095,-284,111.1841
2025-10-05,20250915_587548095_933786876_4978,933786876,299,106.2625
2025-10-05,20250923_212633229_570271159_5599,212633229,-662,97.2178
2025-10-05,20250923_212633229_570271159_5599,570271159,658,98.2052
2025-10-06,20251006_609637940_337780069_3589,609637940,316,95.0536
2025-10-06,20251006_609637940_337780069_3589,337780069,-282,106.6799
2025-10-06,20251006_122032537_300791075_1719,122032537,424,103.4815
2025-10-06,20251006_122032537_300791075_1719,300791075,-405,108.4392
2025-10-06,20251006_713783138_098217330_8550,713783138,372,103.3884
2025-10-06,20251006_713783138_098217330_8550,098217330,-403,95.4889
2025-10-06,20251006_937809686_257354913_4250,937809686,327,109.4222
2025-10-06,20251006_937809686_257354913_4250,257354913,-369,96.9153
2025-10-06,20251006_387209074_435553244_9284,387209074,696,96.9978
2025-10-06,20251006_387209074_435553244_9284,435553244,-644,104.8027
2025-10-07,20251007_417822261_379767650_2391,417822261,319,106.1647
2025-10-07,20251007_417822261_379767650_2391,379767650,-361,93.9649
2025-10-07,20250925_719001940_551055937_0975,719001940,-524,94.1993
2025-10-07,20250925_719001940_551055937_0975,551055937,508,97.6201
2025-10-07,20251007_371318781_471605601_7780,371318781,432,103.0863
2025-10-07,20251007_371318781_471605601_7780,471605601,-456,97.8397
2025-10-07,20251002_005811776_607514168_2286,005811776,-279,108.2127
2025-10-07,20251002_005811776_607514168_2286,607514168,275,109.6504
2025-10-08,20251008_879435602_553136787_9821,879435602,612,108.3510
2025-10-08,20251008_879435602_553136787_9821,553136787,-612,108.3161
2025-10-08,20250929_253645471_822896874_3896,253645471,-660,92.7529
2025-10-08,20250929_253645471_822896874_3896,822896874,619,98.7942
2025-10-08,20251008_472848963_754666972_4854,472848963,308,108.2203
2025-10-08,20251008_472848963_754666972_4854,754666972,-315,105.8468
2025-10-09,20251009_997408047_876194901_6241,997408047,399,103.9329
2025-10-09,20251009_997408047_876194901_6241,876194901,-419,98.8618
2025-10-10,20250921_159241640_503057115_9696,159241640,-575,111.6249
2025-10-10,20250921_159241640_503057115_9696,503057115,599,107.0585
2025-10-11,20251006_387209074_435553244_9284,387209074,-696,96.9602
2025-10-11,20251006_387209074_435553244_9284,435553244,644,104.7819
2025-10-11,20250928_157250824_174668074_7443,157250824,-546,101.8101
2025-10-11,20250928_157250824_174668074_7443,174668074,516,107.5137
2025-10-13,20251007_371318781_471605601_7780,371318781,-432,103.0908
2025-10-13,20251007_371318781_471605601_7780,471605601,456,97.7363
2025-10-14,20251014_734353881_223877320_5617,734353881,660,99.8455
2025-10-14,20251014_734353881_223877320_5617,223877320,-636,103.5553
2025-10-14,20251005_519909359_779291308_1600,519909359,-347,104.3669
2025-10-14,20251005_519909359_779291308_1600,779291308,356,101.6504
2025-10-15,20251003_642607714_455835456_4097,642607714,-598,94.3124
2025-10-15,20251003_642607714_455835456_4097,455835456,543,104.4065
2025-10-15,20251015_009718055_641416035_2813,009718055,546,111.9009
2025-10-15,20251015_009718055_641416035_2813,641416035,-583,104.7457
2025-10-15,20251015_670073356_685484547_0493,670073356,502,105.6559
2025-10-15,20251015_670073356_685484547_0493,685484547,-536,98.8093
2025-10-15,20251009_997408047_876194901_6241,997408047,-399,103.9340
2025-10-15,20251009_997408047_876194901_6241,876194901,419,98.6975
2025-10-16,20251008_879435602_553136787_9821,879435602,-612,108.4055
2025-10-16,20251008_879435602_553136787_9821,553136787,612,108.1565
2025-10-16,20251016_492430052_039274499_7911,492430052,601,98.3502
2025-10-16,20251016_492430052_039274499_7911,039274499,-638,92.6500
2025-10-16,20251008_472848963_754666972_4854,472848963,-308,107.8776
2025-10-16,20251008_472848963_754666972_4854,754666972,315,105.7379
2025-10-17,20251017_813140511_321011203_9081,813140511,584,99.5809
2025-10-17,20251017_813140511_321011203_9081,321011203,-520,111.8272
2025-10-18,20251018_296257340_679226110_5778,296257340,354,95.7411
2025-10-18,20251018_296257340_679226110_5778,679226110,-320,105.9392
2025-10-18,20251018_984790495_775041098_6827,984790495,579,103.6017
2025-10-18,20251018_984790495_775041098_6827,775041098,-554,108.2798
2025-10-20,20251014_734353881_223877320_5617,734353881,-660,99.6645
2025-10-20,20251014_734353881_223877320_5617,223877320,636,103.6078
2025-10-20,20251007_417822261_379767650_2391,417822261,-319,105.8045
2025-10-20,20251007_417822261_379767650_2391,379767650,361,94.0400
2025-10-20,20251006_122032537_300791075_1719,122032537,-424,103.2440
2025-10-20,20251006_122032537_300791075_1719,300791075,405,108.3608
2025-10-20,20251020_244819431_212806224_9869,244819431,639,101.2545
2025-10-20,20251020_244819431_212806224_9869,212806224,-637,101.5082
2025-10-21,20251021_631844728_101208334_6650,631844728,676,100.5865
2025-10-21,20251021_631844728_101208334_6650,101208334,-689,98.6271
2025-10-21,20251003_346460499_017501206_9058,346460499,-579,101.4869
2025-10-21,20251003_346460499_017501206_9058,017501206,534,109.9953
2025-10-21,20251021_545955947_161926239_1666,545955947,547,94.4755
2025-10-21,20251021_545955947_161926239_1666,161926239,-474,108.9494
2025-10-21,20251021_588080098_112861894_5922,588080098,521,97.1865
2025-10-21,20251021_588080098_112861894_5922,112861894,-455,111.2911
2025-10-22,20251005_112845460_918536797_4937,112845460,-528,101.0183
2025-10-22,20251005_112845460_918536797_4937,918536797,506,105.3330
2025-10-22,20251022_413867661_936021322_1080,413867661,543,101.9859
2025-10-22,20251022_413867661_936021322_1080,936021322,-525,105.6611
2025-10-22,20251022_624850825_037138177_1304,624850825,484,95.3123
2025-10-22,20251022_624850825_037138177_1304,037138177,-418,110.4601
2025-10-22,20251016_492430052_039274499_7911,492430052,-601,98.3410
2025-10-22,20251016_492430052_039274499_7911,039274499,638,92.5817
2025-10-23,20251023_387882217_998801971_3269,387882217,539,102.8814
2025-10-23,20251023_387882217_998801971_3269,998801971,-568,97.5127
2025-10-23,20251023_414614500_539972994_0983,414614500,374,111.2531
2025-10-23,20251023_414614500_539972994_0983,539972994,-382,108.9404
2025-10-23,20251023_340808865_940213604_6474,340808865,693,99.6420
2025-10-23,20251023_340808865_940213604_6474,940213604,-656,105.2200
2025-10-23,20251023_507228319_269807693_6451,507228319,442,109.9399
2025-10-23,20251023_507228319_269807693_6451,269807693,-494,98.2904
2025-10-24,20251024_261806834_411070247_1273,261806834,582,103.6626
2025-10-24,20251024_261806834_411070247_1273,411070247,-599,100.6999
2025-10-25,20251025_252571696_029846844_2845,252571696,617,94.4557
2025-10-25,20251025_252571696_029846844_2845,029846844,-622,93.7334
2025-10-25,20251006_609637940_337780069_3589,609637940,-316,94.5885
2025-10-25,20251006_609637940_337780069_3589,337780069,282,106.3027
2025-10-25,20251006_713783138_098217330_8550,713783138,-372,103.0463
2025-10-25,20251006_713783138_098217330_8550,098217330,403,94.9386
2025-10-25,20251006_937809686_257354913_4250,937809686,-327,108.7794
2025-10-25,20251006_937809686_257354913_4250,257354913,369,96.8413
2025-10-26,20251026_415797697_985093957_8307,415797697,384,106.1767
2025-10-26,20251026_415797697_985093957_8307,985093957,-439,92.8909
2025-10-27,20251027_114353759_649389366_0844,114353759,521,113.2452
2025-10-27,20251027_114353759_649389366_0844,649389366,-587,100.4362
2025-10-27,20251015_670073356_685484547_0493,670073356,-502,105.6367
2025-10-27,20251015_670073356_685484547_0493,685484547,536,98.5915
2025-10-27,20251027_381662631_769216018_2833,381662631,608,105.8459
2025-10-27,20251027_381662631_769216018_2833,769216018,-607,105.9873
2025-10-28,20251028_487626549_543394596_4230,487626549,387,98.3989
2025-10-28,20251028_487626549_543394596_4230,543394596,-380,100.0703
2025-10-28,20251028_864403426_630235915_3078,864403426,605,108.3150
2025-10-28,20251028_864403426_630235915_3078,630235915,-697,94.0026
2025-10-28,20251018_296257340_679226110_5778,296257340,-354,95.4832
2025-10-28,20251018_296257340_679226110_5778,679226110,320,105.9066
2025-10-29,20251029_962676334_913923992_5004,962676334,674,100.2788
2025-10-29,20251029_962676334_913923992_5004,913923992,-667,101.4259
2025-10-31,20251031_591919214_478301914_6823,591919214,355,104.2032
2025-10-31,20251031_591919214_478301914_6823,478301914,-344,107.6486
2025-10-31,20251018_984790495_775041098_6827,984790495,-579,103.7124
2025-10-31,20251018_984790495_775041098_6827,775041098,554,107.9602
2025-11-02,20251025_252571696_029846844_2845,252571696,-617,94.3550
